"sample","stromal","immune","estimate","purity","type","sam","cancer_type"
"TCGA-61-1741_r",-440.104085275224,-364.116217113567,-804.22030238879,0.883770248953501,"r","TCGA-61-1741","ovary"
"TCGA-61-1900_r",-1069.45000458317,-2887.86713478901,-3957.31713937219,0.999709634342656,"r","TCGA-61-1900","ovary"
"TCGA-61-1907_r",-61.5022369002397,2745.47827338027,2683.97603648003,0.541173990068235,"r","TCGA-61-1907","ovary"
"TCGA-61-1910_r",-760.221756348953,-1504.91533864645,-2265.1370949954,0.963103384214967,"r","TCGA-61-1910","ovary"
"TCGA-61-1911_r",-263.74366775813,-978.610730399251,-1242.35439815738,0.912015839775518,"r","TCGA-61-1911","ovary"
"TCGA-61-1914_r",318.328979947093,646.405147218664,964.734127165757,0.734002899254012,"r","TCGA-61-1914","ovary"
"TCGA-61-1915_r",-263.74366775813,-978.610730399251,-1242.35439815738,0.912015839775518,"r","TCGA-61-1915","ovary"
"TCGA-61-1918_r",477.768678021169,885.864113476186,1363.63279149735,0.693001172358434,"r","TCGA-61-1918","ovary"
"TCGA-61-1919_r",3269.47843745092,2672.03747542571,5941.51591287662,0.0935266212568955,"r","TCGA-61-1919","ovary"
"TCGA-61-1995_r",75.1669098074429,1921.55661819726,1996.72352800471,0.623110420848431,"r","TCGA-61-1995","ovary"
"TCGA-61-2008_r",266.737922565104,-169.744948194199,96.9929743709051,0.814328720307228,"r","TCGA-61-2008","ovary"
"TCGA-61-2087_r",-263.74366775813,-978.610730399251,-1242.35439815738,0.912015839775518,"r","TCGA-61-2087","ovary"
"TCGA-61-2088_r",-1467.56951446466,-2221.53492716723,-3689.10444163189,0.997986489676145,"r","TCGA-61-2088","ovary"
"TCGA-61-2094_r",870.277526773552,3930.35464913424,4800.63217590779,0.258174349002173,"r","TCGA-61-2094","ovary"
"TCGA-61-2096_r",-263.74366775813,-978.610730399251,-1242.35439815738,0.912015839775518,"r","TCGA-61-2096","ovary"
"TCGA-61-2612_r",-263.74366775813,-978.610730399251,-1242.35439815738,0.912015839775518,"r","TCGA-61-2612","ovary"
"TCGA-61-2613_r",-263.74366775813,-978.610730399251,-1242.35439815738,0.912015839775518,"r","TCGA-61-2613","ovary"
"C3L-02617_r",-609.697207135759,-1752.54827319484,-2362.24548033059,0.966841717403274,"r","C3L-02617","HNSC"
"C3N-00295_r",-1644.64298648683,-2429.32991214868,-4073.97289863551,0.999975673123503,"r","C3N-00295","HNSC"
"C3N-00299_r",-748.222960183273,1570.77263756884,822.549677385569,0.748016492343464,"r","C3N-00299","HNSC"
"C3N-00307_r",1044.50950767345,170.858960921044,1215.36846859449,0.708525908684087,"r","C3N-00307","HNSC"
"C3N-00297_r",-407.627466474624,424.29123879089,16.6637723162653,0.821115723623119,"r","C3N-00297","HNSC"
"C3N-00306_r",183.681906705153,1394.63846599796,1578.32037270311,0.66994151125774,"r","C3N-00306","HNSC"
"C3N-00498_r",-931.163313521771,-2732.57219550348,-3663.73550902526,0.99774337754405,"r","C3N-00498","HNSC"
"C3N-00828_r",-987.492291949609,-706.58232448311,-1694.07461643272,0.9371880041381,"r","C3N-00828","HNSC"
"C3N-00829_r",-759.71763685105,-1238.1714901622,-1997.88912701324,0.95180738286047,"r","C3N-00829","HNSC"
"C3N-00519_r",1381.64824946643,1688.5968246901,3070.24507415653,0.492650387325608,"r","C3N-00519","HNSC"
"C3N-00846_r",2755.55998020857,3155.22421665723,5910.78419686579,0.0980169408616989,"r","C3N-00846","HNSC"
"C3N-00204_r",-2098.68821628273,-2061.60390892473,-4160.29212520746,0.999983781123454,"r","C3N-00204","HNSC"
"C3N-00822_r",-1828.00261980929,-1876.01149995683,-3704.01411976612,0.998122913454768,"r","C3N-00822","HNSC"
"C3N-01337_r",-863.664381672946,385.251801155672,-478.412580517274,0.86039005686943,"r","C3N-01337","HNSC"
"C3N-01338_r",-989.224871635536,-1180.81558808105,-2170.04045971658,0.959252842804315,"r","C3N-01338","HNSC"
"C3N-01645_r",658.923764963178,2620.00200740694,3278.92577237012,0.465766722215109,"r","C3N-01645","HNSC"
"C3N-00825_r",2683.42351301795,2399.06399101656,5082.48750403452,0.217994343732037,"r","C3N-00825","HNSC"
"C3N-00857_r",-650.313495102601,-2379.25244836034,-3029.56594346295,0.987182306131415,"r","C3N-00857","HNSC"
"C3N-00871_r",-189.971556371165,-2409.43899524738,-2599.41055161854,0.975144537227574,"r","C3N-00871","HNSC"
"C3N-01339_r",-2444.09255812258,-2583.01493281273,-5027.10749093531,0.991177297932578,"r","C3N-01339","HNSC"
"C3N-01340_r",1509.75027019967,1367.87938996512,2877.62966016479,0.517054763057353,"r","C3N-01340","HNSC"
"C3N-01620_r",1478.0020974383,422.606723078216,1900.60882051651,0.634082795288574,"r","C3N-01620","HNSC"
"C3L-00997_r",519.180522304623,461.89601883321,981.076541137833,0.73237160048199,"r","C3L-00997","HNSC"
"C3L-00999_r",2877.79080009812,2020.53043560007,4898.3212356982,0.244294796849463,"r","C3L-00999","HNSC"
"C3L-00987_r",-651.355444323003,-2672.25275088521,-3323.60819520822,0.993149280677805,"r","C3L-00987","HNSC"
"C3N-01752_r",-960.587983492064,-2652.05156735053,-3612.63955084259,0.997211728097404,"r","C3N-01752","HNSC"
"C3N-01754_r",423.390203781444,-1764.54573863317,-1341.15553485173,0.917868140010833,"r","C3N-01754","HNSC"
"C3N-01755_r",495.25253438347,10.1367241742904,505.389258557761,0.778092789724796,"r","C3N-01755","HNSC"
"C3N-01756_r",-602.097213657019,-2554.40578355942,-3156.50299721644,0.989984518400523,"r","C3N-01756","HNSC"
"C3N-01757_r",-698.726788095675,-251.363022618017,-950.089810713692,0.89358600312673,"r","C3N-01757","HNSC"
"C3N-01758_r",2245.98085570032,1249.26204397596,3495.24289967629,0.437438328230193,"r","C3N-01758","HNSC"
"C3N-01943_r",-2012.38312865257,150.661986499975,-1861.72114215259,0.945487454707786,"r","C3N-01943","HNSC"
"C3N-01944_r",2251.22830383562,733.541574904247,2984.76987873987,0.503529864145957,"r","C3N-01944","HNSC"
"C3N-01945_r",765.789408822649,-908.556919497383,-142.767510674734,0.834247003132453,"r","C3N-01945","HNSC"
"C3N-01946_r",869.013147012222,3622.20246062296,4491.21560763518,0.301772012576169,"r","C3N-01946","HNSC"
"C3N-01948_r",1604.76796640035,3515.70347985846,5120.4714462588,0.21254947444658,"r","C3N-01948","HNSC"
"C3N-02275_r",-174.133727275065,2274.25238354996,2100.1186562749,0.611168505407994,"r","C3N-02275","HNSC"
"C3N-02279_r",616.559741491764,638.968085186629,1255.52782667839,0.704353661085216,"r","C3N-02279","HNSC"
"C3N-01858_r",-373.458606574345,-111.428551168112,-484.887157742457,0.860874022716433,"r","C3N-01858","HNSC"
"C3N-01859_r",-248.45716934135,1503.98885418081,1255.53168483946,0.704353259073857,"r","C3N-01859","HNSC"
"C3L-00977_r",297.727595049607,1260.10977005595,1557.83736510556,0.672170671739158,"r","C3L-00977","HNSC"
"C3L-00994_r",3209.55679308568,1824.60096470634,5034.15775779202,0.224912429769218,"r","C3L-00994","HNSC"
"C3L-00995_r",3201.43523115858,2350.17142486563,5551.6066560242,0.150325658845662,"r","C3L-00995","HNSC"
"C3N-02333_r",1234.87303425817,3303.20779981829,4538.08083407646,0.295206362962398,"r","C3N-02333","HNSC"
"C3N-02700_r",-1000.86320769296,1689.37198265481,688.508774961848,0.760929202092564,"r","C3N-02700","HNSC"
"C3N-02714_r",1690.45649036797,3083.89980865506,4774.35629902303,0.261898654848725,"r","C3N-02714","HNSC"
"C3N-02716_r",1352.72224757492,1470.84041276686,2823.56266034179,0.523831595244562,"r","C3N-02716","HNSC"
"C3N-02727_r",1466.98442133338,1726.68730564107,3193.67172697445,0.47680396511255,"r","C3N-02727","HNSC"
"C3N-02925_r",924.529223986311,3943.53174127425,4868.06096526056,0.248599645628183,"r","C3N-02925","HNSC"
"C3N-02713_r",-1027.17007143458,-1831.87175850466,-2859.04182993923,0.982878622417688,"r","C3N-02713","HNSC"
"C3N-03488_r",929.149770108594,-1879.33626825786,-950.186498149266,0.893592373979056,"r","C3N-03488","HNSC"
"C3N-03226_r",1997.50336883876,2464.93074911749,4462.43411795626,0.305797137127951,"r","C3N-03226","HNSC"
"C3N-03612_r",160.460798097336,2907.97463424127,3068.43543233861,0.492881532278437,"r","C3N-03612","HNSC"
"C3N-03487_r",2339.48726092061,3470.85382894103,5810.34108986164,0.112678643324592,"r","C3N-03487","HNSC"
"C3N-03490_r",596.801997086829,-1208.40619159367,-611.604194506837,0.870188876293459,"r","C3N-03490","HNSC"
"C3N-03619_r",808.034716676051,216.570529260878,1024.60524593693,0.728006030688534,"r","C3N-03619","HNSC"
"C3N-03620_r",2738.36016202075,3198.9930610856,5937.35322310635,0.0941349600309995,"r","C3N-03620","HNSC"
"C3N-03664_r",-491.728329603547,-1750.20151278027,-2241.92984238381,0.96218098570579,"r","C3N-03664","HNSC"
"C3L-01138_r",-510.591989601189,-1017.8470567801,-1528.43904638128,0.928430741799642,"r","C3L-01138","HNSC"
"C3L-01237_r",773.811942009088,-1744.1577934549,-970.345851445813,0.894916765077049,"r","C3L-01237","HNSC"
"C3L-03378_r",312.241070356971,-482.731644694161,-170.490574337189,0.836483932792469,"r","C3L-03378","HNSC"
"C3L-02621_r",402.078247073266,1425.65796516422,1827.73621223749,0.642317865365831,"r","C3L-02621","HNSC"
"C3N-02730_r",3166.20158936256,3488.61259382657,6654.81418318913,NA,"r","C3N-02730","HNSC"
"C3N-03933_r",1050.99674332232,1684.66746199525,2735.66420531757,0.534778297664008,"r","C3N-03933","HNSC"
"C3N-03888_r",-2351.59971813703,-478.253747988895,-2829.85346612593,0.982080163873517,"r","C3N-03888","HNSC"
"C3N-03889_r",2220.04069979523,485.536192162628,2705.57689195786,0.538504952497797,"r","C3N-03889","HNSC"
"C3N-03928_r",1823.58438038776,3535.21420025292,5358.79858064068,0.178242102204348,"r","C3N-03928","HNSC"
"C3N-04152_r",-1631.18483335286,-2453.17860798307,-4084.36344133592,0.999985148638369,"r","C3N-04152","HNSC"
"C3N-01947_r",2460.41165588929,2813.92364349562,5274.33529938492,0.190427783373886,"r","C3N-01947","HNSC"
"C3N-03011_r",-1030.44345940073,-351.68461850546,-1382.12807790619,0.920238511155976,"r","C3N-03011","HNSC"
"C3N-03012_r",614.87645055573,-2618.88375646572,-2004.00730590999,0.952082436216596,"r","C3N-03012","HNSC"
"C3N-03027_r",-1208.96660721487,-188.736353518276,-1397.70296073315,0.921130832844266,"r","C3N-03027","HNSC"
"C3N-03028_r",1142.86721083091,1397.03700818523,2539.90421901614,0.558835289933269,"r","C3N-03028","HNSC"
"C3N-03042_r",77.927869465247,-1147.06053484224,-1069.13266537699,0.901293170414,"r","C3N-03042","HNSC"
"C3N-03045_r",-1719.78910418648,-997.042176468503,-2716.83128065498,0.978818479429799,"r","C3N-03045","HNSC"
"C3N-03837_r",-97.2641488966146,1605.87708915087,1508.61294025425,0.677502866828858,"r","C3N-03837","HNSC"
"C3N-03841_r",718.560440158022,2371.09263670575,3089.65307686377,0.490169227265469,"r","C3N-03841","HNSC"
"C3N-03849_r",-463.099084062773,-1307.50649155953,-1770.6055756223,0.941047432378832,"r","C3N-03849","HNSC"
"C3N-03876_r",-1272.81303869856,-2144.78000517242,-3417.59304387098,0.994666803437403,"r","C3N-03876","HNSC"
"C3N-03878_r",395.563262323834,-334.881148416635,60.6821139071993,0.817410699155849,"r","C3N-03878","HNSC"
"C3L-02651_r",1052.98861598061,2373.06501997375,3426.05363595436,0.446548540906361,"r","C3L-02651","HNSC"
"C3L-04354_r",1251.82348072263,1339.3962831573,2591.21976387993,0.552572931439373,"r","C3L-04354","HNSC"
"C3N-02694_r",2990.14560639562,3133.95145420174,6124.09706059736,0.0668129074964436,"r","C3N-02694","HNSC"
"C3N-02695_r",-749.272757250412,175.94619475753,-573.326562492882,0.867406712614463,"r","C3N-02695","HNSC"
"C3N-03008_r",1186.80202424841,-484.23053714215,702.57148710626,0.759588228901567,"r","C3N-03008","HNSC"
"C3N-03009_r",446.307135926433,-2895.62607939683,-2449.3189434704,0.970026717329928,"r","C3N-03009","HNSC"
"C3N-03013_r",3076.54148980579,2548.38137219149,5624.92286199728,0.139677483648607,"r","C3N-03013","HNSC"
"C3N-03015_r",393.74236208077,1995.7750871011,2389.51744918187,0.577004000853557,"r","C3N-03015","HNSC"
"C3N-04273_r",-1356.74212029757,-2695.0718403064,-4051.81396060397,0.999947695349452,"r","C3N-04273","HNSC"
"C3N-04275_r",436.618028785151,2158.24276886242,2594.86079764757,0.552127397808637,"r","C3N-04275","HNSC"
"C3N-04276_r",1060.68165606052,-1623.18767552032,-562.506019459795,0.866615265959774,"r","C3N-04276","HNSC"
"C3N-04277_r",1982.45273394366,2486.20960082566,4468.66233476932,0.304926574113583,"r","C3N-04277","HNSC"
"C3N-04278_r",166.78840594589,-216.354477533491,-49.5660715876014,0.82662564953184,"r","C3N-04278","HNSC"
"C3N-04279_r",-1645.99858490313,-1405.84123672215,-3051.83982162527,0.987698837524833,"r","C3N-04279","HNSC"
"C3N-03781_r",2045.81842244266,3.98843396620648,2049.80685640887,0.616997166023591,"r","C3N-03781","HNSC"
"C3N-04280_r",-465.120910226515,-1514.09740901906,-1979.21831924558,0.95096325925433,"r","C3N-04280","HNSC"
"C3N-03782_r",-1304.57161458042,-2170.61787907436,-3475.18949365478,0.995503244541204,"r","C3N-03782","HNSC"
"C3N-03785_r",-2269.03805764827,-2096.91239712974,-4365.95045477801,0.999356249838025,"r","C3N-03785","HNSC"
"C3N-03783_r",2051.48395875626,2482.95422769059,4534.43818644685,0.295717189526742,"r","C3N-03783","HNSC"
"C3N-03433_r",-576.417251439004,33.8622310514987,-542.555020387506,0.865150260274626,"r","C3N-03433","HNSC"
"C3N-03456_r",52.5911167502638,-2270.23983704891,-2217.64872029865,0.961203952521551,"r","C3N-03456","HNSC"
"C3N-03457_r",3408.4143567139,2417.71543322806,5826.12978994196,0.110375504413392,"r","C3N-03457","HNSC"
"C3N-03458_r",-1035.62625115105,-650.200382639551,-1685.8266337906,0.93676499249942,"r","C3N-03458","HNSC"
"C3L-04844_r",-1118.77116692122,-1422.0003511984,-2540.77151811963,0.973201269170328,"r","C3L-04844","HNSC"
"C3L-04849_r",-1441.23403154284,-1939.95000760387,-3381.18403914671,0.994101375072676,"r","C3L-04849","HNSC"
"C3L-04791_r",781.270629206059,1175.28851486853,1956.55914407459,0.627710764700953,"r","C3L-04791","HNSC"
"C3L-04025_r",1381.03439529395,974.666275823906,2355.70067111785,0.581051106422934,"r","C3L-04025","HNSC"
"C3N-04611_r",2403.14078813039,2231.50808610934,4634.64887423972,0.281633823560414,"r","C3N-04611","HNSC"
"T116_r",-1857.97020886782,-979.529493149254,-2837.49970201707,0.982291072854849,"r","T116","STAD"
"T118_r",-768.343046688678,-1165.89625148916,-1934.23929817784,0.948900399758749,"r","T118","STAD"
"T120_r",-1214.8455944825,-1842.93425441399,-3057.77984889649,0.987834803704944,"r","T120","STAD"
"T124_r",-627.032837888611,-791.996297497127,-1419.02913538574,0.922344849091642,"r","T124","STAD"
"T132_r",-1366.17928769647,-1862.53254864231,-3228.71183633878,0.991425263008701,"r","T132","STAD"
"T136_r",1535.80463675117,722.060217421902,2257.86485417307,0.592678864544905,"r","T136","STAD"
"T138_r",575.301553263453,552.89060422009,1128.19215748354,0.717497927818669,"r","T138","STAD"
"T140_r",1761.51132632467,2243.69777253412,4005.20909885879,0.368960989733348,"r","T140","STAD"
"T14_r",1746.72380668048,2435.48248145576,4182.20628813624,0.344691153257528,"r","T14","STAD"
"T236_r",-1829.26343988292,-1111.77707268375,-2941.04051256667,0.985025139413761,"r","T236","STAD"
"T144_r",145.093379151863,-1545.28790641492,-1400.19452726306,0.921273133970722,"r","T144","STAD"
"T146_r",745.910229391142,-1542.38761700961,-796.477387618465,0.883237853137641,"r","T146","STAD"
"T202_r",-425.982708430468,-1653.8385287123,-2079.82123714277,0.955427000494786,"r","T202","STAD"
"T148_r",2308.68154431956,803.892897188504,3112.57444150806,0.48723378948745,"r","T148","STAD"
"T150_r",1254.87299820705,-1818.71826765232,-563.845269445264,0.866713341273937,"r","T150","STAD"
"T156_r",-677.533272614484,1465.43520631213,787.901933697646,0.751382205722817,"r","T156","STAD"
"T16_r",-260.010329578287,1803.74733283251,1543.73700325423,0.673701680464895,"r","T16","STAD"
"T162_r",1911.28508305085,2052.45758287018,3963.74266592103,0.374611457059237,"r","T162","STAD"
"T164_r",840.048281733879,1016.2338154429,1856.28209717678,0.639100702244894,"r","T164","STAD"
"T166_r",863.027729894735,-536.660651750185,326.36707814455,0.794328995263632,"r","T166","STAD"
"T168_r",1429.5044210294,1582.70863241194,3012.21305344133,0.500045391881256,"r","T168","STAD"
"T170_r",1779.72762359726,-1963.58484885184,-183.857225254582,0.837557519193517,"r","T170","STAD"
"T174_r",-128.677165524014,2101.48996902792,1972.8128035039,0.625851724001091,"r","T174","STAD"
"T180_r",145.128891324349,-224.227559561285,-79.0986682369359,0.829057429436847,"r","T180","STAD"
"T18_r",2227.14156950693,1483.87406153458,3711.01563104151,0.408741859186144,"r","T18","STAD"
"T182_r",-1647.20873585556,-1560.3131271723,-3207.52186302786,0.991014010769632,"r","T182","STAD"
"T190_r",526.048793013512,-1217.42409342277,-691.375300409255,0.875898560157693,"r","T190","STAD"
"T192_r",2053.5835861873,2727.35724542484,4780.94083161214,0.260965736125589,"r","T192","STAD"
"T226_r",2104.29020164788,-1195.52182105749,908.768380590381,0.739557338620347,"r","T226","STAD"
"T194_r",1367.78756660673,2223.40743685332,3591.19500346005,0.424729754364599,"r","T194","STAD"
"T200_r",748.47946315854,1286.58738105343,2035.06684421197,0.618698448184849,"r","T200","STAD"
"T196_r",-982.342233504466,2714.86909103714,1732.52685753267,0.652966247565772,"r","T196","STAD"
"T204_r",417.845155695223,359.600661498418,777.445817193641,0.752394108707478,"r","T204","STAD"
"T218_r",209.090181428298,-93.0716487347232,116.018532693575,0.812704634565933,"r","T218","STAD"
"T210_r",720.680898628417,231.253456744187,951.934355372603,0.735277622488002,"r","T210","STAD"
"T214_r",-992.374127389551,784.264036087204,-208.110091302347,0.839497232067369,"r","T214","STAD"
"T212_r",-50.5320298238889,2481.3547363594,2430.82270653551,0.572041414486426,"r","T212","STAD"
"T216_r",-1187.7427481674,554.915379152946,-632.827369014459,0.871719624246495,"r","T216","STAD"
"T220_r",-2065.82952549739,-392.762694201226,-2458.59221969861,0.970356590099212,"r","T220","STAD"
"T22_r",-146.681748673881,-1642.62243713002,-1789.3041858039,0.941972362094023,"r","T22","STAD"
"T222_r",509.336365010408,454.017841254582,963.35420626499,0.734140449619157,"r","T222","STAD"
"T232_r",2578.22006811814,1709.78842119924,4288.00848931738,0.330071406028574,"r","T232","STAD"
"T258_r",-976.60731445735,-488.814876284128,-1465.42219074148,0.924954591013683,"r","T258","STAD"
"T2398_r",-1423.74573691568,-2578.01183250377,-4001.75756941945,0.999845552924854,"r","T2398","STAD"
"T5264_r",1486.1903874272,2744.58824110828,4230.77862853548,0.337989537746306,"r","T5264","STAD"
"T24_r",-157.937461139243,-150.368701568126,-308.306162707369,0.84739773929236,"r","T24","STAD"
"T248_r",-271.613328126744,-30.5324916778224,-302.145819804567,0.846917264593094,"r","T248","STAD"
"T250_r",1434.35998973704,1023.46561248289,2457.82560221992,0.56878579481643,"r","T250","STAD"
"T254_r",148.606405100728,-1726.95677960388,-1578.35037450315,0.931127599835464,"r","T254","STAD"
"T90_r",1672.26582673548,1044.19709172218,2716.46291845766,0.537157803573865,"r","T90","STAD"
"T26_r",2617.94587610224,3095.2485970553,5713.19447315754,0.126835888249138,"r","T26","STAD"
"T266_r",-599.30776563457,2234.69300332891,1635.38523769434,0.663699280515238,"r","T266","STAD"
"T270_r",-1904.59212822968,-1387.47502662113,-3292.06715485081,0.992597627685939,"r","T270","STAD"
"T268_r",1334.3728961026,905.87129851217,2240.24419461477,0.59476015411086,"r","T268","STAD"
"T272_r",472.932363339286,-1578.42149872108,-1105.48913538179,0.903592238406979,"r","T272","STAD"
"T28_r",-1738.67884360396,-1553.65691352938,-3292.33575713334,0.992602415383665,"r","T28","STAD"
"T30_r",226.004061113987,2665.24622300916,2891.25028412315,0.515342382836504,"r","T30","STAD"
"T32_r",869.049298360145,425.279912245911,1294.32921060606,0.700299246121831,"r","T32","STAD"
"T34_r",-1879.83657020014,-1061.42361042435,-2941.26018062449,0.985030698239263,"r","T34","STAD"
"T36_r",742.396265691297,1687.38480397292,2429.78106966422,0.5721668203336,"r","T36","STAD"
"T38_r",-2186.47237040878,-949.734255773677,-3136.20662618246,0.989559523866633,"r","T38","STAD"
"T40_r",1014.76165831644,3459.22230030746,4473.9839586239,0.304182530226097,"r","T40","STAD"
