"","lfc","p_ttest","padj_ttest"
"RASSF1",0.145856197537579,0.0654310573860882,0.11172108902938
"RASSF2",-0.0699777167266751,0.523805751201526,0.615675948831578
"RASSF3",-0.370174680176306,0.115976564051054,0.181020242188195
"RASSF4",0.226793122537344,0.0510403653168721,0.0905191523511333
"RASSF5",-0.37676845635179,0.0172339980071162,0.0356196720489476
"RASSF7",-0.0408703489940412,0.283781553858978,0.37770213929985
"RASSF8",-0.648353908349453,0.00544020811130417,0.0132582916476997
"RAVER1",-0.48646366594686,1.8822337038356e-06,1.73486640152582e-05
"RAVER2",-0.636902180195378,9.75404631836329e-05,0.000442596110124893
"RB1",0.288229521869967,0.00191396130927711,0.00546910366482826
"RB1CC1",0.00980537218589109,0.605737183841471,0.689394706890738
"RBAK",0.615713551138255,0.00519256725024457,0.0127281381248748
"RBBP4",-0.213449030880939,0.10407298776254,0.165340112036885
"RBBP5",0.241714129725315,7.59709756027038e-05,0.00036018613688966
"RBBP6",0.69889862201616,1.3646296980025e-09,1.28831642557051e-07
"RBBP7",0.0330186433047053,0.498747814486572,0.592670627895322
"RBBP8",0.588383060387551,0.000165842181878816,0.000694576526379409
"RBBP8NL",0.444549787274902,0.000365127518899022,0.00134590598702581
"RBBP9",-0.355891264082214,0.000565921976728601,0.00194590710810075
"RBCK1",0.479788134743565,3.36976666362749e-06,2.74665641551666e-05
"RBFA",-0.00864819426032117,0.814186070163209,0.862083907935736
"RBFOX2",-0.133744566737874,0.153565649036115,0.227632983418778
"RBKS",-0.513041728059994,0.000170731064778165,0.000710089338709526
"RBL1",0.242896949184204,0.068330224003296,0.115918195779492
"RBL2",0.36382964921656,0.000178750092125558,0.000738388231023331
"RBM10",0.306981855128283,4.90967956389521e-08,1.17301533364415e-06
"RBM12",-0.0377020067945481,0.555121584607334,0.643309943137694
"RBM12B",0.36181644847759,7.0292815198789e-08,1.5301096908211e-06
"RBM14",0.718572596345277,4.43039984904642e-11,4.30812081321274e-08
"RBM15",0.269646711852357,5.28531586291402e-06,3.90832026243163e-05
"RBM15B",-0.149787236954363,0.193537677610636,0.276474973723326
"RBM17",0.135147748818838,0.00961197478200521,0.021650878568501
"RBM18",-0.272791418491877,0.156939195490295,0.231644920605286
"RBM19",-0.0107214434404348,0.942336572754336,0.959204525642538
"RBM22",0.261015643897895,0.000159453925608344,0.000673557763951146
"RBM23",-0.776989880163143,5.49466363814631e-05,0.000274000560088896
"RBM25",0.377950592946496,3.79911679021259e-10,7.86013014213346e-08
"RBM26",0.619416995693739,9.11404303156625e-10,1.13824482957032e-07
"RBM27",0.091574308810296,0.113729800654315,0.177913220972098
"RBM28",0.655593151461138,2.12856111950353e-06,1.90766159687118e-05
"RBM3",0.26426154421991,0.003391123635252,0.00891223952140283
"RBM33",0.481722760626489,2.40189226206703e-08,7.09908825420662e-07
"RBM34",0.656704323167804,1.39008180916858e-05,8.72074549184212e-05
"RBM38",-0.296810061255411,0.0736524946729416,0.123524811693633
"RBM39",-0.329135301676092,0.000783155766131284,0.00256152259329317
"RBM4",1.03348689672154,1.4039308297714e-07,2.39926597340898e-06
"RBM41",-0.479553006032925,0.779323789895458,0.834138088381226
"RBM42",-0.333325725502274,0.00135510124454483,0.00409732727050806
"RBM45",0.373247732099366,7.5087994789351e-06,5.2453711302561e-05
"RBM47",-0.0771246919776737,0.390817554551625,0.488157983360309
"RBM48",0.283442040208273,0.00478152157124649,0.0118823193863534
"RBM4B",-0.413719738374063,0.000248709508499738,0.000977942280894237
"RBM5",0.287930455690872,4.11826010715994e-06,3.20881100016212e-05
"RBM6",0.844858920708082,2.24430843290816e-09,1.67962031249161e-07
"RBM7",-0.0648630052083289,0.491450680152953,0.586148217074367
"RBM8A",0.161718795163226,0.00858820452990771,0.0196522753780427
"RBMS1",0.335130659702288,0.000914406836472089,0.0029345518408761
"RBMS2",-0.312760025837771,0.0117359751383997,0.025668156150652
"RBMS3",-0.0753322754804889,0.358416684477563,0.455885394357073
"RBMX",1.00587249762814,5.3840278988765e-10,8.58267004732379e-08
"RBMX2",0.0353460044001979,0.14778897124368,0.221330657072777
"RBMXL1",0.877716118382162,1.45358451411519e-08,5.19620353533503e-07
"RBP1",-0.634859531756066,0.0341885026518554,0.0642289412261674
"RBP4",-0.276067311411103,0.14815908704355,0.221680098847743
"RBP5",0.0133077976857424,0.343954527888786,0.44153317877103
"RBP7",-0.846912277334589,0.00546252909512218,0.0133093542773661
"RBPJ",0.101031734805219,0.0620358594370102,0.10682427787595
"RBPMS",-0.82772474764405,2.87015706767448e-07,4.09829769839451e-06
"RBX1",-0.750633876956847,1.97999408751356e-07,3.10000216347087e-06
"RC3H1",-0.30203428647787,0.0832187846605938,0.136686007154474
"RC3H2",-0.14313829188688,0.856768432626527,0.894867480006483
"RCAN1",-0.821663643031694,0.000270225161972035,0.00104813301755727
"RCAN3",-0.0941605498388622,0.7953901071204,0.846858962486387
"RCBTB1",-0.73054788394155,0.624533395532039,0.70624057892238
"RCBTB2",0.0240743013905955,0.0901555936750295,0.146473471455773
"RCC1",-0.50010483609541,7.04373613597195e-05,0.000337738117288911
"RCC2",-0.0245300466457844,0.755451933354818,0.814667030741325
"RCCD1",-0.0269908860397098,0.419539107556643,0.516862825526516
"RCHY1",0.549132699324013,1.44818332930637e-06,1.41053491233455e-05
"RCL1",-0.12304821309068,0.239223056241646,0.329071297056693
"RCN1",-0.360141414219147,0.00552329323617234,0.0134338427785242
"RCN2",-0.105917693125426,0.288867111814339,0.383525914156558
"RCN3",-0.550372111175608,2.34040346851744e-06,2.05583408562453e-05
"RCOR1",-0.81344666790565,1.93270620828694e-07,3.04597004366e-06
"RCOR2",-1.14213573833076,0.00899281463820095,0.0204361134708731
"RCOR3",0.15688204690358,0.0484156500018338,0.0866385315822289
"RCSD1",0.700624982559976,1.47474893285656e-05,9.15738098537496e-05
"RDH10",-0.0527566545851426,0.650483670027538,0.728258539908314
"RDH11",0.538141107177763,1.38754787447021e-05,8.71055311902616e-05
"RDH13",0.414440790366026,0.000292876644754174,0.00112211682174531
"RDH14",-0.0493243853550097,0.904231430917593,0.93116346377011
"RDH16",-0.834075179330912,0.000320600532057257,0.00120974760330802
"RDX",0.435602586600223,0.000350898924427362,0.00130347098134076
"RECK",0.20128312839759,0.0788360219067805,0.130507571845682
"RECQL",-0.167537756363957,0.00735730538090848,0.0171923066288258
"RECQL4",-0.0433793608710815,0.213025771252582,0.298298065166188
"RECQL5",0.340264742689659,0.000157608445920202,0.000667501972181205
"REEP3",0.315282839616553,0.00148699387293106,0.00443543816576123
"REEP4",0.341560174938348,0.00174944759392858,0.00507961433364035
"REEP5",0.810061641901773,6.22351692827116e-07,7.38824073105245e-06
"REEP6",0.689638021813409,8.71222602009472e-05,0.000400556434134284
"REL",-0.169550131460749,0.0264949453913677,0.0516099457102684
"RELA",0.0439441631682823,0.411663631043878,0.509613895387736
"RELB",-0.137023016380077,0.135424789725644,0.20560041456552
"RELL1",0.508798233802529,0.000804955127899502,0.00262223908331483
"REM1",0.201422407343745,0.0538267273862812,0.0946877742705541
"REM2",0.596677781567955,0.00341761805030875,0.00897459301139677
"RENBP",0.136655131733041,0.0942636261582914,0.152161271707043
"REPIN1",1.02275008213261,5.51922129041999e-09,2.85984842925961e-07
"REPS1",0.176340304846048,0.0094355695632303,0.0213127708322535
"REPS2",0.361753418031143,0.0260306449943366,0.0508379176390699
"RER1",0.504157310172543,3.52187022339327e-05,0.000189522224971091
"RERE",-0.268235724064045,0.107352605744026,0.169684125203983
"RERG",-0.752330016511085,9.00348290476123e-07,9.63144859910871e-06
"REST",-0.0237466965856884,0.192574826497581,0.275260563407684
"RETN",-0.348120622834151,0.0820902909506695,0.13502131075851
"RETSAT",0.478533481626552,0.000110500206857252,0.00049221438913418
"REXO1",-0.110243294828288,0.346672929731348,0.444201814298014
"REXO2",-0.294122923316307,0.0510196101796558,0.0905153602238594
"REXO4",0.738290490619938,2.1858138165497e-08,6.72836005393602e-07
"RFC1",0.50672797557787,5.60211335380866e-08,1.27290022800602e-06
"RFC2",0.00275103875570437,0.67916826158012,0.752704829679175
"RFC3",0.138220816276072,0.0163527831414144,0.03413792684996
"RFC4",-0.0626100925315728,0.869035112975359,0.904280089734874
"RFC5",-0.230913038887513,0.0344624170257753,0.064593782412999
"RFESD",-0.463237293593435,0.059341481912594,0.102712098632621
"RFFL",-0.216119513059592,0.491409704572695,0.586148217074367
"RFK",-0.233178539618637,0.112644598932018,0.176727344307026
"RFT1",0.0934176527256518,0.250769823339164,0.342493021967942
"RFTN1",0.225703220900505,0.135570856299758,0.205757922063188
"RFWD2",0.0851606107408582,0.0697629388485403,0.117773405792223
"RFX1",0.00590245674417993,0.698724773108597,0.768858175139526
"RFX2",-0.464357715110308,0.136683653779881,0.207188129283797
"RFX3",-0.226901712412558,0.850484895165577,0.890600379128803
"RFX5",0.394536423885513,5.97413278362599e-05,0.00029232972129696
"RFX7",-0.179942786077486,0.268062841402482,0.360681205174725
"RFXANK",-0.580530334111638,1.80856543134962e-05,0.00010769436775532
"RFXAP",-0.626528200963855,0.00807234338249675,0.0186184694144683
"RGCC",-0.733710689866321,1.93161464782532e-05,0.000113698673338096
"RGL1",-0.356882641127704,0.619711008102649,0.701671756076868
"RGL2",-0.407175819809373,1.70610860700805e-05,0.00010254454206461
"RGN",-0.336691255691416,0.526943751286647,0.617791041657592
"RGP1",-0.619624803887892,5.08360257557828e-05,0.0002570616299788
"RGPD8",-0.60175598965552,0.00437248844123892,0.0110007962749307
"RGS10",-0.168095448083612,0.0434367415724275,0.0787285880802022
"RGS12",-0.320828769330254,0.0950692013800202,0.153308940998228
"RGS14",-0.754491100119513,9.60676092243849e-08,1.85717978548294e-06
"RGS19",-0.380348116572408,0.0530127717185952,0.0935904488365322
"RGS3",0.594853281723544,7.24133029217382e-07,8.19728705018605e-06
"RHBDD1",-0.290536733106704,0.0123867830787902,0.0268679631180361
"RHBDD2",0.548942459235572,0.00319600779554606,0.00848661381864825
"RHBDD3",-0.348267859438086,0.979581561019076,0.984746314416364
"RHBDF1",-0.0193539417204374,0.90305142904005,0.930515216274817
"RHBDF2",0.802690015236598,3.236998688217e-06,2.66074177888606e-05
"RHEB",-0.111299910611483,0.53924539768333,0.629108847879149
"RHOA",0.611658014243097,3.15980303316342e-06,2.60610048299246e-05
"RHOB",0.219327592282846,0.0242295233361146,0.0478100415828691
"RHOBTB3",-0.782264442359229,0.295488707475387,0.390451446051184
"RHOC",0.394141685037414,0.000926117576820039,0.00296821599110022
"RHOD",0.132926484661846,0.257695703667389,0.349683648124712
"RHOF",-0.63773979069211,0.337626358326846,0.434902465011293
"RHOG",0.0907761958956315,0.212422966190148,0.297765737816491
"RHOH",-0.291819150635552,0.991868835333785,0.993503559413445
"RHOT1",-0.24357818489258,0.0141222981336363,0.0301217870259881
"RHOT2",-0.392820049859485,0.000563715225170805,0.00194037764586227
"RHPN2",-0.390944027167441,0.0275211444400084,0.0532612220480776
"RIC8A",0.0224185626784498,0.604389909808636,0.688102971897808
"RIC8B",-0.343737930732729,0.0928846312445084,0.150136836172055
"RICTOR",-0.116453164492031,0.0606186310834634,0.104644920572618
"RIF1",0.464724207496392,2.81300029924982e-07,4.03445647638721e-06
"RILP",-0.564281326654001,0.513231477138484,0.605883559996918
"RILPL1",-0.155733145930318,0.134500665079327,0.204516726697635
"RILPL2",-0.573626673370811,0.00225405118250314,0.00628394314755177
"RIMKLB",-1.04396289423904,2.11072430858166e-05,0.000122365989525562
"RIN1",-0.657450508632272,0.0082335073930669,0.0189364323486947
"RIN2",0.0584157528558108,0.173268830092868,0.251961433202191
"RIN3",-0.0243966608557816,0.929535518731785,0.94955388004495
"RING1",0.00858425229309027,0.685808984500977,0.758249751596077
"RINL",0.0227410363572564,0.929314470006479,0.949427811130805
"RINT1",-0.609152345970793,8.08730546181986e-08,1.68036235706702e-06
"RIOK1",0.360596642758302,3.89088939563762e-05,0.000205513354063988
"RIOK2",-0.733231896411274,1.81995826994612e-08,6.06071034827263e-07
"RIOK3",-0.361429900756788,0.0121031068787715,0.0263584795720434
"RIPK1",-0.0390340698270309,0.73496079236198,0.799056210300525
"RIPK2",-0.536624005132872,0.000350934494976358,0.00130347098134076
"RIPK3",-0.646148590661902,6.55673945512635e-10,9.51607977039532e-08
"RIT1",-0.0595181401186034,0.980263829575307,0.985330316186716
"RLF",-0.0413348007479141,0.331700678091541,0.428917206617306
"RLIM",-0.314135015762845,0.770517216890357,0.826530986000983
"RLTPR",-0.253453816327313,0.336757116665351,0.434113862568791
"RMDN1",-0.0931795296040971,0.403398507358002,0.501745598049272
"RMDN2",-0.357920429825902,0.00111679700210551,0.00347472424069991
"RMDN3",-0.527116511158109,2.24791680734002e-07,3.42077355783636e-06
"RMI1",0.0876899531092758,0.109469154313484,0.172608733021618
"RMI2",-0.430830938622982,0.315162506796652,0.410919846619824
"RMND1",0.165225603470707,0.744167092340542,0.805732190838374
"RMND5A",-0.0808560287045628,0.910302580662309,0.935607472186903
"RNASE1",-0.178469556759746,0.96931666998227,0.977154810170806
"RNASE2",-0.457399020251687,0.00287964118753147,0.00776744269280333
"RNASE3",-0.105051463000915,0.833393346303707,0.877332131585715
"RNASE4",0.196623164886985,0.0281028453704368,0.0542206484885173
"RNASE6",-0.188516663040292,0.73012792616442,0.794957334455584
"RNASEH1",-0.448871472800909,0.489498063298796,0.584394469273262
"RNASEH2A",-0.402951143551347,1.74725758576429e-06,1.627426509959e-05
"RNASEH2B",0.529578187687466,3.83856896955454e-06,3.03959647067983e-05
"RNASEH2C",-0.728444052324685,6.68263708136263e-06,4.75709831472696e-05
"RNASEL",0.450839582160968,8.20946409900955e-05,0.000382543122927426
"RNASET2",-0.452183167392304,0.000373904715699279,0.00137461227049519
"RND3",-0.442686883458897,0.00326457410280593,0.0086380186600503
"RNF10",-0.433519238468857,0.275489234639019,0.369192022826602
"RNF11",0.0383540319153549,0.631296341289535,0.712397078182597
"RNF112",-0.970248615017897,0.0143714945274764,0.0305862142230643
"RNF113A",0.428820926345411,1.18237111522002e-05,7.63945297302294e-05
"RNF114",0.129436513396878,0.0792709284902448,0.131093623918221
"RNF115",-0.0450696656300598,0.146507458205892,0.219749887952198
"RNF121",0.687132610422943,0.000107817046027188,0.000481364993373911
"RNF123",-0.0537830134268947,0.767001958158682,0.823487583210227
"RNF126",-0.605811621387526,1.34889454737191e-06,1.33299294498419e-05
"RNF13",0.143713793612974,0.248825212020572,0.340162570179676
"RNF135",-0.0860893805797751,0.944072374970857,0.960267758809269
"RNF138",0.899302637677307,4.65767989145172e-06,3.53320789428617e-05
"RNF14",0.356244880859892,0.000161935184783728,0.000682556452898557
"RNF141",-0.435307240964583,0.0416797824340219,0.0759578689357509
"RNF146",-0.0346904677362859,0.880035199643704,0.913088164888538
"RNF149",-0.51852424781034,0.000671788710356609,0.00224406507025341
"RNF166",0.489747526732652,0.000414424527153229,0.00150199929259709
"RNF167",0.395084505268018,0.0153517738925758,0.0323748968404699
"RNF168",-0.488736385031642,0.768861969828128,0.825211235608026
"RNF169",0.0615984774869828,0.340962308141372,0.438212725927399
"RNF170",0.859420528385051,0.000604457686225854,0.00205875535581794
"RNF181",0.152899898063785,0.0239625722163813,0.047331312661404
"RNF185",1.26859129064832,8.8236073206627e-08,1.76350923087804e-06
"RNF187",-0.762160832844813,0.058516488546122,0.101500951591597
"RNF2",0.0262372817850383,0.405561652040955,0.503984856798242
"RNF20",0.212083586728932,4.88518153848075e-05,0.000248189682759597
"RNF213",0.160713754809138,0.0596411014124964,0.103175604009094
"RNF214",0.297524751677746,2.22193114321429e-05,0.000127619955325551
"RNF216",-0.880703812792907,0.0664011104621441,0.113218375965963
"RNF219",-0.139395786107577,0.694842926877697,0.766035037240327
"RNF220",-0.0959517889592454,0.928591516804838,0.948918984347111
"RNF25",-0.268030528575462,0.0245187002872275,0.0483120246389058
"RNF31",-0.249746924552419,0.000443930807753258,0.0015870526377179
"RNF34",-0.276683656105733,0.0183387760707317,0.0375502755341745
"RNF4",0.052766322588003,0.127921823109576,0.19610780512652
"RNF40",0.476730900521451,9.70492823917177e-09,3.91579760156457e-07
"RNF41",-0.120983311793662,0.949359678938755,0.964435177392442
"RNF5",0.97214786190138,1.1062568985378e-07,2.05290879415678e-06
"RNF7",-0.224619942009281,0.0667793826262466,0.113754363485064
"RNFT1",0.30948085706007,0.0352717702011931,0.0658695397419631
"RNGTT",0.0586097050024034,0.319539635610467,0.415735003569197
"RNH1",-0.618205908985641,2.06927046647578e-09,1.62270854967826e-07
"RNLS",-0.536300705406797,0.0015008318564328,0.00446985879692269
"RNMT",-0.235203902423962,0.0039801431584756,0.0101662495595001
"RNMTL1",0.401066297806867,9.72522627233466e-05,0.000441700608464186
"RNPC3",0.00316583185872537,0.291805963465637,0.386583268220688
"RNPEP",-0.334762000957967,0.000593430419850275,0.0020290145578847
"RNPEPL1",-0.0900859320367408,0.552347100161763,0.640933324254657
"RNPS1",-0.412029493615984,0.000775114122757121,0.00253863581330086
"ROBO1",0.0934200723926262,0.160413535993511,0.236056480629676
"ROCK1",0.395900565697333,1.99576248139215e-05,0.000116978869011798
"ROCK2",0.309413445128413,0.000278935297076515,0.0010767633301993
"ROGDI",-0.0479535529305205,0.961521212631146,0.97181501627952
"ROMO1",0.523012260563767,8.8958677954555e-05,0.000407650416790807
"ROR2",0.417058102558164,0.150040759502115,0.223792610066884
"RP2",0.136664585816006,0.121613709223417,0.188118441745959
"RP9",0.568212754258991,0.000419550845969635,0.00151718572934501
"RPA1",0.0816305961531014,0.182981199014376,0.26367948713927
"RPA2",-0.582745227980897,1.25272434320813e-06,1.26102396618591e-05
"RPA3",-0.84318277883836,1.09283876350487e-07,2.03188606813028e-06
"RPAIN",-0.424273438930125,0.0230142141773732,0.0457742316753481
"RPAP1",-0.0663368738970972,0.740752242538085,0.803466236078119
"RPAP2",0.284899436156433,0.00228402927572082,0.00635658290701466
"RPAP3",-0.0957221586215523,0.175281390426712,0.254393468732738
"RPE",-0.845606291900569,5.08648973483178e-10,8.49342948097576e-08
"RPF1",0.00678601406622626,0.19960772430876,0.283107571642121
"RPF2",-0.0679656203366607,0.218631774085292,0.304799336373531
"RPGR",0.0238304956490973,0.113030342222165,0.177075406439235
"RPGRIP1L",-0.406447443003383,0.980681559233186,0.985648318551266
"RPIA",-0.462614167098424,0.00280423329720748,0.00758719103562759
"RPL10",0.364583965018958,2.8379771710308e-06,2.39137695070221e-05
"RPL10A",0.102490546299018,0.0812060477804075,0.133815897071121
"RPL11",-0.294050924494781,0.000230459328638863,0.000916558900484376
"RPL12",0.314968389164544,9.81918077617989e-06,6.56231710430057e-05
"RPL13",0.693310944284943,3.85280874483293e-06,3.04591156380125e-05
"RPL13A",0.435244086964245,0.000116779344792321,0.000514994262476429
"RPL14",0.224993889374778,0.03517710952639,0.065730632789127
"RPL15",0.571642888555252,5.86966724129214e-06,4.27220391125186e-05
"RPL17",0.323846125976136,0.00119019480050093,0.00367347871668225
"RPL18",0.687917886671539,6.54330956148546e-07,7.617824646861e-06
"RPL18A",0.755970600777642,6.39035948730892e-08,1.41182579005639e-06
"RPL19",0.740782841032997,8.85204808824729e-06,5.98174535164119e-05
"RPL21",0.129646371656033,0.119696263073144,0.185782356284637
"RPL22",-0.632390411803892,7.86906955419232e-07,8.71512896867496e-06
"RPL22L1",-0.0516914160620659,0.0520786677698556,0.0921085786457032
"RPL23",-0.187557046803635,0.00403337344835483,0.010294100633019
"RPL23A",0.649905814291822,4.66941238264073e-07,5.86632635772589e-06
"RPL24",0.175339160622799,0.327479784150892,0.424362129675277
"RPL26",1.03648272838194,8.84069006606752e-08,1.76350923087804e-06
"RPL26L1",0.869296917115887,1.98802493049371e-06,1.81007063896262e-05
"RPL27",0.433304038150544,5.75499558748682e-05,0.00028421318990717
"RPL27A",0.456199017193398,4.34641207902556e-05,0.000224811229023641
"RPL28",1.03264120468151,1.20284344645629e-07,2.18751505166879e-06
"RPL29",0.888888906742812,2.22985510718231e-06,1.98200283932731e-05
"RPL3",0.528527490561954,1.31419085963617e-05,8.3415090855758e-05
"RPL30",0.254546837068598,0.00011187755400199,0.000497665752568781
"RPL31",0.57848919607293,3.46238089244512e-07,4.71273127324648e-06
"RPL32",0.876374929660846,3.63837382316504e-09,2.22512874568911e-07
"RPL34",0.87552135103504,4.17632704540055e-06,3.24625133409072e-05
"RPL35",0.854341145073736,2.81360241864987e-06,2.38115491026557e-05
"RPL35A",0.781156876296952,3.21442476638765e-07,4.46529520405049e-06
"RPL36",0.195366443395982,0.0152321865921213,0.0321510622459644
"RPL36A",1.03806411415251,3.97186484346653e-06,3.12985524618059e-05
"RPL36AL",1.17633809953797,6.23031406773242e-07,7.38824073105245e-06
"RPL37",1.27708190725854,3.0018664129372e-06,2.50344331041178e-05
"RPL37A",0.312146317985497,0.000282972910124762,0.00108934784481095
"RPL38",0.0578936088230603,0.31706829936475,0.412976880623058
"RPL39",0.11184667951455,0.14903494961478,0.222750668621906
"RPL4",0.101375388246578,0.407787559748616,0.505983580743825
"RPL5",0.292818708170792,9.29719427585446e-05,0.000424042763313362
"RPL6",0.513672917971359,0.000153485370582836,0.000652883527361111
"RPL7",0.0934453107688386,0.521901042001681,0.613925687112667
"RPL7A",0.29276316778833,0.00940809225400238,0.0212605830996791
"RPL7L1",-0.33786111846584,0.0329042501513581,0.0620560373296754
"RPL8",0.213851631740189,0.0494855244021391,0.0882283167008435
"RPL9",-0.329050220131865,3.78865967200914e-06,3.0123406909744e-05
"RPLP0",-0.465860526982715,2.03999154094681e-06,1.84529095294574e-05
"RPLP1",-0.658368194810882,0.000134944931502268,0.000584761369843161
"RPLP2",0.0211463329675643,0.639145688593658,0.719251553742012
"RPN1",0.494678777429132,4.89237781303356e-06,3.67931027485989e-05
"RPN2",0.0232822672556541,0.965693893513917,0.974715322869974
"RPP14",-0.456051823270889,0.0269219391303488,0.0522532806593835
"RPP21",-0.297488222841095,0.0530863252652912,0.0936906041977916
"RPP25",0.00108922214479345,0.146960444994153,0.220225515044404
"RPP25L",0.027576089648055,0.121710060973582,0.18821702177276
"RPP30",-0.362856704053671,0.00113553426979589,0.00352764499733693
"RPP38",0.171428202741898,0.0113151582323884,0.024938485641828
"RPP40",-0.349949132129504,0.0067749952312181,0.0159864240787102
"RPRD1A",-0.294885204359494,0.0207877629447673,0.0419291032721255
"RPRD1B",-0.00117752269968627,0.961652691403238,0.971846889545322
"RPRD2",-0.0958365762526052,0.153927223536063,0.228038928038736
"RPS10",0.38680304154026,0.000115343592059238,0.000509790768456657
"RPS11",0.638255630681998,3.60671809617081e-07,4.85872074020152e-06
"RPS12",-0.0768365787545166,0.194931040241772,0.278178666761226
"RPS13",-0.105968154139069,0.159193618202507,0.234616360018367
"RPS14",-0.125432084378938,0.0577317560102838,0.100408441324271
"RPS15",-0.357805634944601,0.0195851004452054,0.0397672826747081
"RPS15A",0.360614038825914,4.89882674515702e-07,6.11504380871718e-06
"RPS16",0.523328171514733,1.77032599018561e-07,2.85957640009383e-06
"RPS17",-0.0355818281938542,0.74398469626567,0.805624408294808
"RPS18",0.727016419527183,6.70678236878998e-08,1.47216143914478e-06
"RPS19",0.617250449115036,1.40078762598192e-08,5.08255928173441e-07
"RPS19BP1",-0.465506870009237,0.0760863735790758,0.126862808073205
"RPS2",0.169162683551822,0.00387224138724782,0.00993457480152278
"RPS20",0.600805003444095,1.07220350785444e-07,2.00640192504886e-06
"RPS21",0.417362613110106,9.92832076777432e-07,1.03698164496066e-05
"RPS23",0.250657923285055,0.00207217993425912,0.00584562740955488
"RPS24",-0.293015716969891,0.00172344119880403,0.00502059383378383
"RPS25",0.632587267767258,2.51737947166392e-08,7.37319216339156e-07
"RPS26",0.830738052544779,1.30059723312678e-08,4.77245565846218e-07
"RPS27",0.875110322001027,1.51893531765825e-06,1.45662002257483e-05
"RPS27A",0.157644709852057,0.0352436797582385,0.0658297237743203
"RPS27L",0.247000567004545,0.00615985952751742,0.0147496858029006
"RPS28",-0.360695723285829,0.00396011642310479,0.0101257354978362
"RPS29",1.10901027154064,1.7101750838414e-08,5.75423616445461e-07
"RPS3",0.0524404150359061,0.245022423638362,0.336145322722832
"RPS3A",0.445715630900742,2.44530592311394e-08,7.2055014534424e-07
"RPS4X",-0.221905543095957,0.00498846583285892,0.0123241467882927
"RPS5",0.378046598017072,6.84441322089204e-07,7.88567229383343e-06
"RPS6",0.406707721687229,0.0020422148612787,0.00576946464586697
"RPS6KA1",0.0603170403580009,0.363954886418492,0.461038858467263
"RPS6KA3",-0.2276316180568,0.0127178547023682,0.0274872274707408
"RPS6KA4",0.233610871051091,0.00293689121829065,0.0078868628021702
"RPS6KA5",0.0614262839029454,0.714093859447808,0.781226395869636
"RPS6KB1",-0.0329923284867241,0.74784646297824,0.808815371593862
"RPS6KB2",-0.0129063015093912,0.360159301663968,0.457623030103282
"RPS6KC1",-0.51471635479655,1.3179416622456e-07,2.31754668271789e-06
"RPS7",0.000245712492013195,0.554117660020821,0.642451427929231
"RPS8",0.344385645847693,0.00223008535882255,0.00622426809104203
"RPS9",0.128991959009397,0.194412593886366,0.277520267608782
"RPSA",-0.697551935581634,2.60811580756512e-07,3.83101482065909e-06
"RPTOR",0.154952875582318,0.01727869226958,0.0356953481260667
"RPUSD1",0.598064718216669,0.0136457545814472,0.0292142927234682
"RPUSD2",0.099036227804866,0.0533030767951544,0.0939751518316486
"RPUSD3",-0.174879686839898,0.532270023568306,0.622240167008681
"RPUSD4",0.342944634341356,0.00306462475479003,0.00817793938407746
"RQCD1",0.138390159777926,0.0101759436909898,0.0227264300530971
"RRAD",-0.661144926254543,0.00723431252217413,0.0169264809830657
"RRAGA",0.46806775169281,0.000265208104805234,0.00103159280873708
"RRAGB",-0.560143673968874,0.0123130019609509,0.026725810506314
"RRAGC",0.170722974933589,0.0728087744543864,0.122278501346192
"RRAGD",-0.949458566989211,0.0129110998176595,0.0278375908263682
"RRAS",-0.0097556941224278,0.79501610792162,0.846647315018052
"RRAS2",0.383027649452379,0.00315296092027468,0.008379834782768
"RRBP1",0.782611240448978,3.57418378488377e-09,2.19970652684872e-07
"RREB1",0.677988042473996,8.81017497607705e-08,1.76350923087804e-06
"RRM1",-0.147860278430557,0.146338268543417,0.219529978913328
"RRM2",-0.421346042280818,0.122595300706886,0.189284964127303
"RRM2B",-0.186906516414205,0.179981711471215,0.260050841359003
"RRN3",-0.532422972849383,2.7451266514745e-05,0.000152360796569281
"RRP1",0.750250181698262,2.63301467748229e-08,7.55263561175157e-07
"RRP12",0.480285605821376,2.84683199598843e-06,2.3967614137655e-05
"RRP15",0.582722920834034,1.03706287411091e-05,6.85289844930914e-05
"RRP1B",0.763216521509673,9.8361531623478e-09,3.95234517977975e-07
"RRP36",0.576600495466742,2.91012240596948e-05,0.000160692960111569
"RRP7A",0.175918562902145,0.010604153681524,0.0235475657454074
"RRP8",0.506546290310406,8.29690453337759e-07,9.06506738006334e-06
"RRP9",0.588261484430952,2.21059754078653e-11,3.67343430378673e-08
"RRS1",-0.0265224970043598,0.901614866328907,0.929626016348457
"RSAD1",0.262875111623232,0.0101073968820466,0.0226096911159469
"RSAD2",-0.413402675035687,0.016453002216445,0.0343220676520722
"RSBN1",0.513727093739199,4.06451772039903e-07,5.25576732887768e-06
"RSBN1L",0.174234801959362,0.0101332491751996,0.0226570970291196
"RSF1",0.691141169847678,7.26197727532145e-07,8.21110081688672e-06
"RSL1D1",0.547906935766448,0.000114419226495215,0.000506193156705856
"RSL24D1",-0.388199929699255,0.0371923756401017,0.0689398895776495
"RSPH1",-1.01474428878187,5.81754315114339e-06,4.24061391317229e-05
"RSPRY1",-0.694813455250151,0.00415952088114291,0.0105633797462089
